,Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,market
39016,2021-08-01,1.37000872,23798.86,709.68,397.87,2.96,19362.35,19122.95,0.0,0.0,1,44,3
39017,2021-08-01,0.948148466,99160.88,27421.1,2965.65,0.0,30984.57,25851.73,3669.75,562.66,0,49,7
39018,2021-08-01,1.796580536,2692.73,317.82,5.42,0.0,805.35,685.65,0.0,0.0,1,49,7
39019,2021-08-08,1.035944654,151109.58,19984.94,98226.75,11.82,30216.53,18193.7,56.31,992.25,0,0,0
39020,2021-08-08,1.574828477,4229.08,12.13,435.28,0.0,3541.48,2942.0,520.93,0.0,1,0,0
39021,2021-08-08,1.115946777,687368.06,239076.52,46000.82,37.87,108910.17,85970.81,1943.55,15560.34,0,1,1
39022,2021-08-08,1.787804098,24349.64,104.02,2587.26,0.0,9046.96,8158.66,0.0,0.0,1,1,1
39023,2021-08-08,1.274439473,817264.38,229804.16,215150.11,2050.27,290344.49,253988.55,1132.93,9793.35,0,2,2
39024,2021-08-08,1.704593634,48927.05,345.67,3153.1,0.0,42501.82,38884.7,1648.37,6.3,1,2,2
39025,2021-08-08,1.124498915,278640.26,126092.91,21762.97,11.86,57918.55,42056.33,2892.49,10401.83,0,45,1
39026,2021-08-08,1.410619786,9366.1,37.09,189.06,0.0,8488.07,6362.59,1482.88,0.0,1,45,1
39027,2021-08-08,1.206291754,121025.81,21618.16,9529.34,877.06,34543.32,28532.74,18.9,327.26,0,3,3
39028,2021-08-08,1.982101725,5728.28,33.15,611.82,0.0,2242.83,2236.53,0.0,6.3,1,3,3
39029,2021-08-08,1.448520793,600832.08,28411.66,366070.81,71.02,145573.47,129369.88,283.12,2242.01,0,4,0
39030,2021-08-08,2.076990084,32028.51,133.41,2068.28,0.0,29081.04,26892.72,1138.33,0.0,1,4,0
39031,2021-08-08,1.126995336,165946.74,20086.51,46342.01,2113.23,94871.47,78688.46,9.45,2239.65,0,5,0
39032,2021-08-08,1.679687464,13632.5,957.2,155.15,0.0,12520.15,12349.26,170.89,0.0,1,5,0
39035,2021-08-08,1.352118658,297620.05,109114.05,57274.78,2618.31,105325.81,76549.21,264.6,7512.75,0,6,2
39036,2021-08-08,1.560481683,17882.38,46.46,2236.27,12.49,14745.62,14015.21,2.76,0.0,1,6,2
39037,2021-08-08,1.353689495,771609.24,92362.48,94259.27,35728.14,241416.15,218658.32,8353.8,6032.25,0,7,4
39038,2021-08-08,1.773907591,41018.98,376.11,3412.29,0.0,15492.22,12191.02,630.0,0.0,1,7,4
39039,2021-08-08,1.158228966,266326.06,52401.35,34785.48,208.42,47325.24,36387.46,9.45,4129.1,0,8,4
39040,2021-08-08,2.171713261,14841.07,395.45,2088.71,0.0,3275.08,2733.73,541.36,0.0,1,8,4
39041,2021-08-08,1.087724382,210367.18,45133.55,23673.43,107.14,54888.21,42462.98,12.6,4140.99,0,9,4
39042,2021-08-08,1.962900036,9508.67,560.24,932.71,0.0,3628.3,3301.77,238.33,0.0,1,9,4
39043,2021-08-08,0.757702575,1529804.44,528875.95,133198.81,20003.77,478667.22,408855.67,185.85,52712.83,0,10,5
39044,2021-08-08,1.528801538,43112.65,6514.03,419.31,0.0,25958.18,22193.93,0.0,0.0,1,10,5
39045,2021-08-08,1.10753338,892073.41,153593.18,70610.5,3501.72,253425.91,198114.77,20978.38,7761.41,0,11,3
39046,2021-08-08,1.786412233,37602.21,3440.74,996.96,0.0,8003.89,5842.99,0.0,3.15,1,11,3
39047,2021-08-08,1.145425516,377015.71,81845.7,37612.11,31155.52,92494.89,86576.52,25.2,4290.68,0,12,4
39048,2021-08-08,1.698229693,16467.38,206.88,1435.15,0.0,9417.25,9240.85,0.0,0.0,1,12,4
39049,2021-08-08,1.393522285,148825.49,26461.47,34477.35,33201.65,35612.42,32749.07,0.0,2863.35,0,13,4
39050,2021-08-08,1.229091997,9219.82,36.05,669.31,0.0,8514.45,8411.33,3.33,0.0,1,13,4
39053,2021-08-08,1.130408832,323982.39,146628.04,82098.47,38.46,91901.44,79300.74,153.96,8406.96,0,14,0
39054,2021-08-08,1.533093922,14520.63,138.37,665.85,0.0,13716.4,13108.63,551.25,0.0,1,14,0
39055,2021-08-08,1.466779585,327095.68,9570.8,241779.37,2099.04,67944.27,62643.59,216.56,2352.26,0,15,0
39056,2021-08-08,2.141126378,16060.24,191.31,5818.81,0.0,10050.13,8545.12,997.76,0.0,1,15,0
39057,2021-08-08,0.852990616,1126963.12,431334.7,220597.91,2674.75,232149.46,204392.92,171.15,23217.42,0,16,5
39058,2021-08-08,1.673030674,18944.45,4575.28,52.65,0.0,7646.36,6965.96,0.0,0.0,1,16,5
39059,2021-08-08,1.011679871,249762.64,48682.14,48234.89,265.88,59282.25,49247.66,18.9,7309.51,0,17,4
39060,2021-08-08,1.782696279,8321.64,110.56,744.72,0.0,4710.51,3108.51,1183.06,0.0,1,17,4
39061,2021-08-08,1.208816014,183830.09,70930.75,10794.99,33.2,52620.83,39996.04,8453.55,2504.25,0,18,1
39062,2021-08-08,1.363790793,12951.57,57.23,184.18,0.0,12654.85,11311.52,1148.04,0.0,1,18,1
39063,2021-08-08,0.868708032,448168.26,43532.59,47878.55,978.84,126633.45,101169.27,9485.18,1266.8,0,19,3
39064,2021-08-08,1.706528411,13821.89,745.38,467.49,0.0,5889.98,5398.58,0.0,0.0,1,19,3
39065,2021-08-08,1.253928746,2886455.64,589765.33,49484.8,127444.73,777750.35,619989.57,74698.71,49336.74,0,20,6
39066,2021-08-08,1.929523982,136562.38,4253.69,2437.87,2.82,64045.56,52092.98,2394.0,0.0,1,20,6
39067,2021-08-08,1.067208612,114838.96,16223.79,16485.73,24.79,31208.57,27171.58,633.15,2863.95,0,21,2
39068,2021-08-08,2.15836443,4404.52,5.27,656.35,0.0,1056.8,697.18,359.63,0.0,1,21,2
39069,2021-08-08,1.175105438,899982.81,381029.51,33683.62,133.9,272757.55,215010.41,24985.28,23032.01,0,22,1
39070,2021-08-08,1.517386434,37441.76,286.95,0.0,0.0,36573.53,30991.71,2734.22,0.0,1,22,1
39073,2021-08-08,1.118842738,260550.87,74035.54,22264.64,7.24,75171.56,65199.05,1926.62,5539.32,0,23,2
39074,2021-08-08,1.869938661,12850.49,82.25,1147.64,0.0,6532.32,6359.07,0.0,0.0,1,23,2
39075,2021-08-08,1.304588838,1689955.93,50998.1,1056237.58,805.05,521366.14,486667.65,1180.94,7292.25,0,25,0
39076,2021-08-08,1.919685255,79736.37,4921.77,4934.11,0.0,63159.6,52545.88,818.61,3.15,1,25,0
39077,2021-08-08,0.899805971,330276.13,124662.62,21542.15,62.87,137391.11,118383.1,4966.76,11625.86,0,24,5
39078,2021-08-08,1.199862478,13399.87,299.59,30.24,0.0,12641.62,7155.4,4909.77,0.0,1,24,5
39081,2021-08-08,0.988914145,623236.76,102653.79,392645.49,3.78,89926.76,70604.41,437.05,1334.42,0,26,0
39082,2021-08-08,2.080817364,19567.48,77.59,450.92,0.0,17578.91,15911.59,1491.13,0.0,1,26,0
39083,2021-08-08,1.107097708,542355.07,200341.56,15401.5,17.15,203848.84,149416.87,36248.23,12118.05,0,27,1
39084,2021-08-08,1.482754022,23794.8,117.73,0.0,0.0,23527.96,20936.76,685.45,0.0,1,27,1
39085,2021-08-08,1.007791437,107081.65,28399.66,15946.36,91.25,31188.32,25223.37,2832.24,2869.9,0,46,4
39086,2021-08-08,1.77823044,3542.61,16.38,377.38,1.94,2354.79,1698.8,633.94,3.15,1,46,4
39087,2021-08-08,1.097143771,549981.62,130206.62,193754.37,195.39,181174.17,169891.52,1523.24,5484.15,0,28,0
39088,2021-08-08,1.70686775,25075.02,691.09,1902.57,0.0,18262.86,15789.79,922.56,0.0,1,28,0
39089,2021-08-08,0.787019804,1389533.72,307737.31,265671.95,3185.62,175142.67,104795.01,20924.14,32506.8,0,29,3
39090,2021-08-08,1.635945835,25448.79,2095.26,1167.51,0.0,11151.5,10391.19,0.0,0.0,1,29,3
39091,2021-08-08,0.951836532,120769.84,42393.97,9250.32,0.0,41522.16,29830.83,180.73,2646.0,0,30,0
39092,2021-08-08,1.674173695,8962.11,2145.33,2.84,0.0,6056.59,4339.45,1474.59,0.0,1,30,0
39095,2021-08-08,1.09278598,746942.07,116690.95,95389.14,5019.19,96045.34,82955.52,8460.11,2895.65,0,31,3
39096,2021-08-08,2.164572715,32333.08,29.3,4881.03,0.0,5238.89,4016.78,0.0,0.0,1,31,3
39097,2021-08-08,1.558293922,93139.25,3091.85,63998.54,3.59,17692.81,13002.05,152.78,330.75,0,47,0
39098,2021-08-08,2.143901023,4323.88,7.84,40.99,0.0,4271.21,3978.66,245.31,0.0,1,47,0
39099,2021-08-08,1.232436832,371545.75,138011.37,76116.14,2203.52,125027.99,83021.29,401.63,5679.45,0,32,2
39100,2021-08-08,1.575908377,25744.12,379.78,2911.68,14.07,21393.79,19979.44,551.25,15.75,1,32,2
39101,2021-08-08,1.174229101,253264.44,77375.27,49345.17,603.17,68337.34,43157.0,134.27,7909.01,0,33,2
39102,2021-08-08,1.491069275,19847.44,14.06,1157.42,0.0,16805.91,15805.78,981.23,18.9,1,33,2
39103,2021-08-08,1.065627178,162177.37,45860.76,24377.71,51.47,39050.48,29093.21,333.11,4066.45,0,34,2
39104,2021-08-08,1.694880998,8622.43,16.06,900.74,0.0,5725.03,5434.45,259.09,31.5,1,34,2
39105,2021-08-08,1.232621953,510627.16,108214.03,179935.72,10708.98,104661.83,91523.9,9806.61,0.0,0,35,6
39106,2021-08-08,1.764026259,25341.28,2883.18,4728.81,2.47,15216.42,13265.55,0.0,0.0,1,35,6
39107,2021-08-08,1.336772292,515298.75,89382.96,23350.34,16436.84,130521.73,112839.9,9707.51,2474.03,0,36,6
39108,2021-08-08,2.15264947,27659.93,488.92,1134.4,0.0,12553.56,10284.88,0.0,0.0,1,36,6
39109,2021-08-08,1.145369657,891152.08,197202.29,211407.05,18701.23,136903.51,118659.13,6621.83,0.0,0,37,6
39110,2021-08-08,2.022477135,67508.75,4361.32,8223.19,13.55,40167.57,34292.82,0.0,0.0,1,37,6
39111,2021-08-08,1.519870301,579708.71,77012.44,105874.8,669.42,77658.8,66154.04,5843.64,2861.88,0,38,3
39112,2021-08-08,2.284132027,48170.91,960.48,4023.99,2.25,15353.11,8565.64,96.6,0.0,1,38,3
39113,2021-08-08,1.257071403,443730.57,148887.14,65293.31,1203.65,124347.38,78071.42,8126.34,17075.46,0,39,1
39114,2021-08-08,1.566177876,25532.0,639.3,2045.04,20.11,20020.55,19869.35,0.0,0.0,1,39,1
39119,2021-08-08,1.26091391,88109.52,18975.6,14223.06,13.67,14111.77,11558.61,2138.85,251.87,0,40,3
39120,2021-08-08,2.245051109,4396.24,189.94,576.08,0.0,981.23,981.23,0.0,0.0,1,40,3
39121,2021-08-08,1.018126422,207048.27,78333.2,5763.22,55.42,59827.47,52287.62,4516.71,1115.1,0,41,7
39122,2021-08-08,2.389887094,6090.94,949.08,883.17,6.02,2379.56,1765.71,421.71,0.0,1,41,7
39123,2021-08-08,1.039234433,92589.35,10861.55,41194.01,435.64,38013.64,24329.48,12.6,1398.6,0,42,0
39124,2021-08-08,1.595805885,4288.16,229.47,191.03,1.16,3795.14,3477.94,292.16,0.0,1,42,0
39125,2021-08-08,1.070508367,544531.61,206201.45,22370.88,36.25,181832.62,130895.3,33624.41,13110.69,0,43,1
39126,2021-08-08,1.366344935,17514.67,150.13,0.0,0.0,17259.54,15606.49,843.5,0.0,1,43,1
39127,2021-08-08,1.10002345,119796.31,22163.34,19246.6,5289.46,30815.78,23472.96,70.88,3983.98,0,48,4
39128,2021-08-08,1.841504255,4821.11,21.28,487.88,0.0,2503.7,2179.97,323.72,0.0,1,48,4
39133,2021-08-08,0.755746716,905526.96,289393.42,78519.18,38850.59,312142.24,268054.47,17414.51,22931.32,0,44,3
39134,2021-08-08,1.36106558,22839.87,853.99,427.32,0.0,18307.32,18067.92,0.0,0.0,1,44,3
39135,2021-08-08,0.886547494,110083.68,28284.99,3073.99,2.97,26710.43,22256.94,3157.09,383.31,0,49,7
39136,2021-08-08,1.644946244,2530.28,383.81,0.0,0.0,759.15,626.85,0.0,0.0,1,49,7
39137,2021-08-15,1.114331079,116145.85,10597.9,75219.32,0.0,28432.1,24756.85,1172.19,2069.55,0,0,0
39138,2021-08-15,1.705841925,4025.68,20.72,464.68,13.19,3307.56,1324.54,1926.62,0.0,1,0,0
39139,2021-08-15,1.067444187,732203.9,248845.32,50533.73,58.24,128811.94,104102.03,7447.39,12022.09,0,1,1
39140,2021-08-15,1.722171594,31363.06,127.3,2676.33,0.0,14859.72,9981.95,4024.13,0.0,1,1,1
39141,2021-08-15,1.279806875,897244.97,186488.94,226910.97,2096.75,357941.58,299700.66,5158.21,7175.7,0,2,2
39142,2021-08-15,1.770301222,49005.81,358.65,2887.94,1.16,43563.8,36499.53,4421.42,3.15,1,2,2
39143,2021-08-15,1.067970644,303352.93,125647.97,17493.3,26.07,77064.03,55604.24,9234.62,10059.49,0,45,1
39144,2021-08-15,1.404187153,14616.89,13.81,223.03,0.0,13632.41,8722.33,4264.33,0.0,1,45,1
39145,2021-08-15,1.23249282,118287.51,23206.07,9856.36,1031.76,33599.2,26573.29,1109.19,1308.1,0,3,3
39146,2021-08-15,1.883331459,6089.18,20.26,519.14,0.0,2695.54,2695.54,0.0,0.0,1,3,3
39147,2021-08-15,1.489144442,559277.13,20996.55,327249.95,39.8,154674.24,141741.38,3494.53,1348.2,0,4,0
39148,2021-08-15,1.831289313,34222.93,151.05,1612.84,0.0,31594.61,29008.24,1637.21,0.0,1,4,0
39149,2021-08-15,1.17999834,159601.64,18494.07,40612.69,2348.3,94813.62,88978.61,1202.51,4192.65,0,5,0
39150,2021-08-15,1.664976881,11958.0,1051.23,58.77,2.22,10845.78,9911.41,934.37,0.0,1,5,0
39153,2021-08-15,1.234045683,329696.13,113650.46,54082.11,2576.48,133908.95,93513.23,2778.04,6368.12,0,6,2
39154,2021-08-15,1.645051258,18637.83,75.26,2343.07,18.14,15256.15,11132.02,3368.14,0.0,1,6,2
39155,2021-08-15,1.346769824,743870.59,77660.28,120165.68,37517.92,201812.88,180341.16,12855.15,2387.7,0,7,4
39156,2021-08-15,1.705203415,44210.06,534.68,3592.64,0.0,19265.81,14064.11,697.2,0.0,1,7,4
39157,2021-08-15,1.025672949,322055.26,46941.61,63693.02,315.27,46470.36,31538.06,1492.71,2904.72,0,8,4
39158,2021-08-15,1.928971965,14355.94,367.07,2185.64,0.0,2061.68,1545.65,516.04,0.0,1,8,4
39159,2021-08-15,1.014287873,258402.46,38785.47,51959.12,211.26,53518.02,36612.43,1268.66,3017.68,0,9,4
39160,2021-08-15,1.809620141,9026.07,505.66,852.41,0.0,3338.1,3070.31,204.8,0.0,1,9,4
39161,2021-08-15,0.747267345,1441157.08,558068.17,122436.74,21169.93,388315.28,344075.2,6935.91,20295.72,0,10,5
39162,2021-08-15,1.536200906,34446.22,5089.97,356.8,0.0,18166.96,14591.71,0.0,9.45,1,10,5
39163,2021-08-15,1.119529868,878996.84,145047.95,78665.23,2754.94,272996.74,209636.56,29730.65,13275.47,0,11,3
39164,2021-08-15,1.678455405,26410.68,2276.92,889.46,0.0,9227.01,6833.01,0.0,0.0,1,11,3
39165,2021-08-15,0.997202325,464890.01,64682.44,74760.04,63321.06,81588.74,76064.13,0.0,3965.18,0,12,4
39166,2021-08-15,1.449150828,19556.62,159.83,1616.2,0.0,11823.93,11647.53,0.0,0.0,1,12,4
39167,2021-08-15,0.996799269,212428.77,15373.86,62663.97,72442.94,30352.54,27245.84,0.0,3074.4,0,13,4
39168,2021-08-15,1.333529575,8570.84,16.47,798.32,0.0,7756.05,7477.0,0.0,0.0,1,13,4
39171,2021-08-15,1.035417542,360644.08,130541.52,94144.03,59.43,128050.71,100888.58,1850.34,6117.3,0,14,0
39172,2021-08-15,1.612871047,13760.08,88.9,516.58,0.0,13154.6,10651.38,2268.39,0.0,1,14,0
39173,2021-08-15,1.411352054,331478.05,9663.46,238196.5,3525.61,75529.7,69581.19,3113.14,1058.4,0,15,0
39174,2021-08-15,1.928536173,19012.06,180.01,6125.49,0.0,12706.56,10359.95,1843.93,0.0,1,15,0
39175,2021-08-15,0.840415709,1107849.49,480704.57,219335.75,3711.35,184660.02,161088.83,367.11,18787.07,0,16,5
39176,2021-08-15,1.694164428,16897.36,4418.84,48.6,0.0,4750.99,4039.09,0.0,0.0,1,16,5
39177,2021-08-15,0.957337883,273529.59,37656.99,71535.36,450.6,54953.48,44570.21,53.55,7518.0,0,17,4
39178,2021-08-15,1.583433315,8676.48,122.84,684.22,0.0,5366.51,3545.83,1140.28,0.0,1,17,4
39179,2021-08-15,1.150532325,199430.42,69675.4,8773.27,32.77,70005.63,48164.85,16846.07,3102.75,0,18,1
39180,2021-08-15,1.453799343,13649.0,49.43,179.6,0.0,13380.55,11284.37,1825.28,0.0,1,18,1
39181,2021-08-15,0.921972709,420462.04,56271.08,47089.96,2831.31,124065.99,100291.95,10507.48,2362.66,0,19,3
39182,2021-08-15,1.60366523,15162.18,919.25,426.18,0.0,6494.91,5997.21,0.0,3.15,1,19,3
39183,2021-08-15,1.257896631,2847254.75,542629.36,47860.95,105879.47,787383.61,663096.19,57977.33,32744.31,0,20,6
39184,2021-08-15,1.879915808,137597.51,4365.12,2354.04,0.0,70389.38,57323.5,2490.6,0.0,1,20,6
39185,2021-08-15,1.040371448,119316.07,15563.27,20727.3,39.24,33865.54,28606.39,1765.18,2809.89,0,21,2
39186,2021-08-15,2.162411391,5031.2,4.21,666.94,0.0,1279.35,776.67,502.68,0.0,1,21,2
39187,2021-08-15,1.144782747,905166.68,366821.13,31222.51,116.5,322693.33,242626.38,57177.23,13705.65,0,22,1
39188,2021-08-15,1.549710857,41606.09,287.82,11.32,0.0,40627.34,33292.45,4540.84,0.0,1,22,1
39191,2021-08-15,1.07035465,283183.85,76187.34,26840.87,8.4,90997.79,79039.37,4104.06,5549.79,0,23,2
39192,2021-08-15,1.932411146,14223.27,86.76,1241.53,0.0,7389.31,5868.65,1328.51,0.0,1,23,2
39193,2021-08-15,1.195923576,1944980.34,61331.72,1234716.8,780.19,546588.31,492114.61,2728.33,4227.3,0,25,0
39194,2021-08-15,1.750679469,93959.33,4416.42,4782.27,0.0,79173.71,58627.54,3313.01,0.0,1,25,0
39195,2021-08-15,0.92289981,325398.62,120012.47,18281.36,82.25,142061.78,114237.17,13332.77,12029.85,0,24,5
39196,2021-08-15,1.219154699,11225.73,115.7,41.65,0.0,10445.46,4730.35,4968.56,3.15,1,24,5
39199,2021-08-15,1.205541495,453008.17,62539.52,258348.97,6.61,98176.02,87128.91,3320.89,1319.06,0,26,0
39200,2021-08-15,2.17676087,18362.22,134.94,571.86,0.0,14395.19,12174.86,2094.75,0.0,1,26,0
39201,2021-08-15,1.089158448,552648.94,193682.0,13634.62,8.51,235927.3,148190.69,70021.22,11741.23,0,27,1
39202,2021-08-15,1.528753457,26431.2,142.37,0.0,0.0,26139.74,20186.81,4122.78,0.0,1,27,1
39203,2021-08-15,0.951965318,126222.04,23462.72,30535.03,78.9,34031.21,27243.56,3020.46,3493.92,0,46,4
39204,2021-08-15,1.714890973,3457.34,19.04,391.38,0.0,2203.61,1851.2,311.46,9.45,1,46,4
39205,2021-08-15,1.010214355,625878.88,114922.04,216341.08,286.77,210598.6,181666.4,2386.06,3490.2,0,28,0
39206,2021-08-15,1.798416038,24699.87,558.94,1833.9,1.15,19101.04,13497.64,2407.52,0.0,1,28,0
39207,2021-08-15,0.861546187,1241703.8,300572.64,211079.91,3445.76,181677.95,119942.16,11110.31,35006.45,0,29,3
39208,2021-08-15,1.686189912,25598.88,1614.91,2744.88,0.0,10551.32,9631.52,0.0,0.0,1,29,3
39209,2021-08-15,0.99575205,121236.29,27938.03,9806.27,1.41,65591.64,37725.78,1066.67,3452.4,0,30,0
39210,2021-08-15,1.656043385,8997.48,1594.12,9.86,0.0,6567.97,4022.77,2072.7,0.0,1,30,0
39213,2021-08-15,1.15436165,688302.51,115158.76,94057.2,4762.47,95656.62,83470.51,6001.14,3521.47,0,31,3
39214,2021-08-15,2.149143579,31848.77,146.53,4832.82,0.0,4114.18,3940.13,0.0,0.0,1,31,3
39215,2021-08-15,1.564116833,86568.98,2853.81,59535.93,8.88,16244.82,13552.29,687.09,418.95,0,47,0
39216,2021-08-15,1.763492976,5814.88,5.28,23.76,0.0,5785.84,5130.24,592.59,0.0,1,47,0
39217,2021-08-15,1.146350922,423607.97,141715.39,68800.32,2503.79,171015.67,110915.89,1654.54,9928.01,0,32,2
39218,2021-08-15,1.656262669,26852.45,372.15,3061.65,14.06,22349.23,17200.16,4396.22,3.15,1,32,2
39219,2021-08-15,1.041682439,296094.72,77737.3,52891.84,404.72,103795.63,60781.83,3527.61,4819.27,0,33,2
39220,2021-08-15,1.586814995,18992.62,8.65,1243.03,4.33,15620.0,12350.3,3263.4,6.3,1,33,2
39221,2021-08-15,1.01319749,180003.02,47670.2,26158.29,59.74,55657.2,36604.74,2093.96,4201.54,0,34,2
39222,2021-08-15,1.851813415,8548.22,5.91,924.36,0.0,5108.39,3600.72,1507.67,0.0,1,34,2
39223,2021-08-15,1.578486677,438405.1,96418.28,142020.38,2959.78,112327.94,101607.0,7268.49,0.0,0,35,6
39224,2021-08-15,1.775095108,25713.77,6255.85,4105.38,0.0,13745.89,12076.39,0.0,0.0,1,35,6
39225,2021-08-15,1.342886404,507491.61,84182.42,22498.55,15880.73,134259.69,124317.27,2123.63,1699.98,0,36,6
39226,2021-08-15,2.161775765,27898.91,544.31,1129.1,0.0,13432.68,11107.98,0.0,0.0,1,36,6
39227,2021-08-15,1.641262585,706063.99,145790.86,147353.57,7945.05,153743.15,138648.01,1734.08,0.0,0,37,6
39228,2021-08-15,2.018931339,70048.06,7736.8,6616.8,0.0,43889.43,37948.53,0.0,0.0,1,37,6
39229,2021-08-15,1.353236259,617218.96,91280.92,82924.79,693.18,89628.28,73633.05,5175.98,2903.82,0,38,3
39230,2021-08-15,2.018463842,64078.37,1149.17,6210.97,0.0,9835.22,8642.42,159.6,0.0,1,38,3
39231,2021-08-15,1.191561055,478411.23,152370.8,68301.87,1852.96,147543.82,91422.13,19097.01,12966.82,0,39,1
39232,2021-08-15,1.61482635,31068.24,693.21,2053.44,7.45,25069.35,20251.82,4622.23,0.0,1,39,1
39237,2021-08-15,1.135488795,92699.84,21145.31,12238.28,139.9,15172.19,12640.5,2162.48,198.42,0,40,3
39238,2021-08-15,2.213092629,3722.21,205.64,459.22,0.0,1018.5,1018.5,0.0,0.0,1,40,3
39239,2021-08-15,0.979665732,219224.37,85543.4,7044.57,101.24,67246.49,56857.24,463.84,8155.35,0,41,7
39240,2021-08-15,2.476029729,5261.99,811.82,856.93,14.46,1797.47,1319.85,184.67,0.0,1,41,7
39241,2021-08-15,1.167613159,75206.83,7762.52,32513.58,389.11,32301.84,29508.05,813.88,1764.0,0,42,0
39242,2021-08-15,1.61402447,4614.94,191.17,142.21,0.0,4211.27,3110.9,1083.21,0.0,1,42,0
39243,2021-08-15,1.048270053,554472.25,197669.62,18284.19,45.61,206795.98,128422.29,64773.45,9584.66,0,43,1
39244,2021-08-15,1.410377519,22792.15,132.57,0.0,0.0,22514.67,18916.93,2747.24,0.0,1,43,1
39245,2021-08-15,0.937733529,148821.63,17161.68,29629.77,11769.66,36220.96,20549.6,565.03,4691.79,0,48,4
39246,2021-08-15,1.698312254,4124.87,36.03,493.79,0.0,2003.31,1575.47,427.84,0.0,1,48,4
39251,2021-08-15,0.790585986,946862.6,285077.44,71946.91,35508.73,354137.28,285937.48,57502.12,6631.52,0,44,3
39252,2021-08-15,1.310709576,13551.38,796.75,458.91,0.0,9310.69,9096.49,0.0,0.0,1,44,3
39253,2021-08-15,0.888535692,108887.13,27840.5,3460.27,7.03,26963.92,21340.11,4343.85,364.6,0,49,7
39254,2021-08-15,1.679516107,2321.06,267.94,15.19,0.0,573.3,472.5,0.0,0.0,1,49,7
39255,2021-08-22,1.001249594,139055.45,9078.84,85234.0,1.01,42933.49,20379.77,1763.21,551.25,0,0,0
39256,2021-08-22,1.682270808,4160.42,30.79,585.39,0.0,3333.4,1497.9,1755.73,0.0,1,0,0
39257,2021-08-22,1.041720633,718642.14,242031.63,37425.16,38.39,158684.98,121502.06,7966.35,11559.86,0,1,1
39258,2021-08-22,1.78298279,30353.32,148.84,3808.64,0.0,14208.64,6514.76,6956.78,0.0,1,1,1
39259,2021-08-22,1.26226765,892212.18,189030.28,212288.11,2288.63,396528.42,313111.93,7616.72,8539.65,0,2,2
39260,2021-08-22,1.761140843,52127.08,730.16,3364.38,8.1,44731.53,35780.28,6406.05,0.0,1,2,2
39261,2021-08-22,1.027454619,312355.51,125162.4,14662.13,17.99,90999.57,65592.69,9639.39,8489.9,0,45,1
39262,2021-08-22,1.535853406,13351.6,36.08,323.96,0.0,12373.46,4299.61,7314.7,6.3,1,45,1
39263,2021-08-22,1.247824527,109150.71,27353.21,6577.49,1125.04,33088.31,28248.73,57.09,2569.44,0,3,3
39264,2021-08-22,1.978055617,6477.7,2.84,424.5,0.0,2782.26,2782.26,0.0,0.0,1,3,3
39265,2021-08-22,1.461781382,599279.82,20725.58,356689.69,80.38,156172.64,143124.31,2344.03,3720.15,0,4,0
39266,2021-08-22,1.862406637,35341.37,241.63,1808.15,0.0,32569.7,29012.87,2532.99,0.0,1,4,0
39267,2021-08-22,1.063603059,179546.71,14819.57,46490.91,2483.93,112957.06,87635.91,3119.29,1568.7,0,5,0
39268,2021-08-22,1.651998334,14002.7,1061.94,106.42,4.43,12829.91,11449.03,1380.88,0.0,1,5,0
39271,2021-08-22,1.205773341,340844.28,102897.58,62109.52,2876.41,153810.57,89327.15,5772.77,4528.91,0,6,2
39272,2021-08-22,1.655545075,20963.14,27.1,2629.95,22.54,17060.04,9737.86,6670.13,0.0,1,6,2
39273,2021-08-22,1.352084645,736995.55,76352.6,77315.55,35610.28,263930.62,241823.68,12171.6,2138.85,0,7,4
39274,2021-08-22,1.637781404,46145.59,477.67,3422.44,0.0,21399.25,17620.3,802.2,0.0,1,7,4
39275,2021-08-22,1.036496182,294123.81,44621.66,58981.4,144.83,55862.73,40467.44,1418.68,3467.41,0,8,4
39276,2021-08-22,1.950861842,13534.24,659.63,3172.29,0.0,2648.54,926.52,1722.03,0.0,1,8,4
39277,2021-08-22,0.983596084,245273.66,36350.21,38607.76,118.82,63426.82,45240.75,1208.03,3371.86,0,9,4
39278,2021-08-22,1.757011861,9513.07,689.33,1121.71,0.0,3537.91,1945.94,1472.27,0.0,1,9,4
39279,2021-08-22,0.727925426,1569037.2,456833.52,129532.1,13023.93,688285.67,598470.21,56138.25,17038.42,0,10,5
39280,2021-08-22,1.452578583,33989.47,3549.2,209.21,0.0,22147.97,18056.12,0.0,25.2,1,10,5
39281,2021-08-22,1.107178863,832691.15,143413.34,73053.23,2801.07,256415.56,204886.79,30124.32,10926.2,0,11,3
39282,2021-08-22,1.522468032,18250.3,1455.08,783.86,0.0,9735.99,7461.69,0.0,3.15,1,11,3
39283,2021-08-22,1.051297262,419050.72,60565.47,59537.08,23575.04,122643.62,117009.27,9.45,4129.7,0,12,4
